transaction_id,user_id,amount,transaction_type,timestamp,transaction_channel,location,account_age_days,num_transactions_last_24h,avg_transaction_amount_last_7d,is_weekend,device_change_flag,is_fraud
ccf5cf10-0601-4672-a554-8daf61482045,62ad8524-4222-40e6-aa36-0cba4ca8cb80,180.84,withdrawal,2025-01-24 13:24:33,ATM,South Meghan,488,1,132.6,1,0,0
16b7743a-0094-4d32-9cb2-fc6827fcac0b,c716d106-de3b-420f-b9c6-896aa6b01b02,1.99,withdrawal,2025-01-28 04:51:34,mobile,East Anthonychester,886,3,145.79,1,0,0
0ea514d5-117d-4fae-b651-20e7b3709cf4,237a8be6-029a-4143-8024-71e27aeeb9b1,124.76,deposit,2025-01-06 09:24:58,web,North Shelby,176,1,197.13,0,0,0
319f0f14-67bd-43e6-ae3e-9ae1f9ebd965,bfb2bbc6-9c13-4921-b3d3-871adb7e4137,662.08,transfer,2025-02-25 23:17:54,POS,South Codychester,149,3,211.93,0,0,0
b4b32c38-b53b-4917-b1fc-e78b48fb8847,db815088-c591-4a49-bb84-ce13ba31f119,146.39,payment,2025-02-22 11:57:27,POS,Valenzuelashire,103,3,152.84,0,0,0
9cbfee59-94de-4428-82da-04be2f49f690,a8e62c6b-1ed0-46ab-a566-255e405cc7ab,226.36,payment,2025-02-10 10:03:35,web,Carterstad,1214,1,61.92,1,0,0
f9591504-f6f0-4af2-a309-6c7c383ac650,43729bde-1ca5-4c33-8d46-59776912ccaa,74.75,payment,2025-01-04 17:12:35,mobile,New Kristenbury,585,3,203.15,0,0,0
392805d4-ce1d-40e3-8537-d5a77e507a17,723ddca4-3e0c-4dff-8dd9-4abf7ed0eb1b,297.44,transfer,2025-03-30 18:37:33,ATM,Port Carrie,1037,2,117.34,0,0,0
0376ea3a-cb4e-4709-a856-b088bc9bc81e,2b2ebf81-7f66-4a92-b392-f6e20fc1d1db,296.49,payment,2025-01-02 21:17:49,web,West Annafurt,615,3,171.01,1,1,0
89456be3-df42-4c4a-93e0-9fe5f94c0c07,ba952865-b418-42d0-841c-25f0f4ca5f02,147.33,payment,2025-04-08 16:40:14,mobile,Marksland,1422,0,206.94,0,0,0
00c55f4e-e0c2-4d05-94d8-4850053331ec,cfeb3e2d-deb5-44ea-9a24-2d4028a17012,746.06,transfer,2025-01-10 06:44:38,web,Lake John,1305,2,184.47,1,0,0
986a2964-cbcb-46ab-9d7c-f4ddb05663fc,bfb2bbc6-9c13-4921-b3d3-871adb7e4137,26.83,payment,2025-03-10 14:21:55,mobile,Lake Christopher,1165,3,155.31,0,0,0
5e48c37c-8606-45fc-a188-ab12bb2d87be,a86a821e-b261-45b4-b2b7-c066d0335711,3.42,deposit,2025-04-07 15:03:22,POS,East Tinamouth,593,4,148.13,0,0,0
a5682c05-c267-4e76-a31b-db28474c13b5,fe0e5f16-a916-4caf-814b-2e2504db0355,294.07,deposit,2025-03-01 11:06:24,web,South Williechester,825,1,112.78,0,0,0
7ec5bb45-a19f-42a1-a782-ae635fdf03f3,6082e325-8063-49b6-a36b-b9c5ab25daa6,329.17,withdrawal,2025-04-04 12:29:49,ATM,Brownberg,602,1,162.94,1,0,0
1d554cd6-6311-4aba-99d0-dd6e6415218a,0bae0627-fb3d-42d4-bcf6-f83d1bb60203,25.61,withdrawal,2025-04-14 10:21:16,web,Browntown,695,1,96.72,0,0,0
b22a1953-dd99-4e44-ad12-0d41abc7d597,e9f1131f-efab-411f-a1bc-043061d2d3a7,61.74,withdrawal,2025-01-23 23:47:56,POS,Lake Katherinetown,972,6,192.25,0,0,0
f7b76a9b-3431-48dc-86da-32d76476352b,2ca8a368-74a5-4fb5-89f9-d192a0572c5d,3.54,deposit,2025-02-23 00:48:50,POS,South Beverlytown,996,2,196.62,0,0,0
96f0e6bc-592c-48a1-b41b-a45110a8f2e1,26e399fc-6ef4-4fed-bfb5-69a50c2a41b8,69.43,deposit,2025-02-24 05:44:55,mobile,Brendamouth,1085,3,146.88,0,0,0
24ea8758-8246-4e87-863b-1487f6b75e6a,8e30de2c-1e66-4127-b898-ea88bbe3fe1e,296.69,deposit,2025-01-27 04:54:10,POS,Weaverburgh,1323,1,115.11,0,0,0
9d90efe6-2913-4ae2-a014-16c79325cf1f,8559105c-a05e-4f2e-b944-4c3ed4420714,145.95,withdrawal,2025-03-11 22:55:58,mobile,Jamiechester,455,0,62.7,0,0,0
371d973e-5fb1-4711-b75a-30fdf0d5fc0b,8e30de2c-1e66-4127-b898-ea88bbe3fe1e,85.57,withdrawal,2025-02-13 13:58:09,POS,East Johnville,246,1,109.07,0,0,0
e1e028fc-a4e9-4254-a2ee-5251ec4272bf,1e8da862-e3a8-4ec2-9b4f-0823f45d154b,92.96,withdrawal,2025-01-19 07:32:04,mobile,New Lisa,1313,3,114.96,0,0,0
dd9872ac-a977-4c7c-8b9a-e07aa84a5729,9a5691ec-d2e4-4924-973d-59b7ecdd934b,0.27,withdrawal,2025-02-19 20:28:04,ATM,New Jessicaville,1077,1,153.39,0,0,0
c045d861-969f-4d38-907e-9d2d2516a587,01184241-da9f-429c-bb12-9849e753dc2e,71.28,withdrawal,2025-04-19 09:06:18,mobile,Emmaview,891,2,105.7,0,0,0
19accc65-654f-4257-957d-865081af0c20,0be6f015-4f09-42fc-9587-5c37fa1713e2,207.95,withdrawal,2025-03-14 08:25:10,mobile,Davidport,775,4,194.42,0,1,0
53449a0f-be78-461d-be1b-bb23ff8de02b,0cc3379f-a058-47c8-a48c-a093c2c67905,731.43,deposit,2025-04-02 21:04:39,ATM,Leonmouth,946,2,221.35,0,0,0
be79c581-c8cd-49cc-b7e3-9035113d2ca3,0cc3379f-a058-47c8-a48c-a093c2c67905,375.54,transfer,2025-03-17 10:15:10,mobile,Kellymouth,368,1,156.06,1,0,0
d1f6defe-a917-4a83-b670-90080a27c817,1c55c195-c892-40bd-bd78-c4d1aa478c1a,4.78,transfer,2025-02-08 05:29:20,mobile,East Jason,655,5,82.26,0,1,0
23a3ff3d-776d-4e1a-a084-a8d3c5e8fb9a,a6bfd15a-212a-4d00-9b6f-74662ea7b821,457.66,withdrawal,2025-01-30 01:05:27,ATM,Acostatown,699,1,37.65,1,0,0
865fd8ca-3750-4cba-8060-39a1806aa55b,887add24-5c86-472d-ba03-489a02ab0ad5,305.75,transfer,2025-02-20 22:43:42,POS,Floydmouth,471,1,152.83,0,0,0
be899a0f-cc45-4e16-b55e-2f50079fc715,0d9764a2-00d1-4af4-849b-c9601c4e46c8,303.17,transfer,2025-01-05 22:04:17,web,West Susan,110,5,130.1,0,0,0
a6395754-29cd-420a-b916-60d1d10646e7,685c0a98-908c-43af-88d8-4b213a11e583,122.5,deposit,2025-01-28 10:33:19,mobile,New Scottmouth,701,1,98.51,0,0,0
29ac9f42-78e4-4376-9a48-75210230262f,f5379117-2b37-4589-a8c0-b9eb4f769f39,101.5,withdrawal,2025-03-30 21:53:10,POS,South Eugene,993,0,135.82,0,0,0
faeaf6d4-8dca-4a95-80ae-cbe43e974bed,6c85d9c7-5966-4200-a66a-ac0c3f318cf3,72.17,withdrawal,2025-02-22 03:34:11,web,Sandersside,1494,0,272.29,0,0,0
d5b2321d-0837-4f82-a40b-eb5ff4f3a39b,32a77d8d-3b75-4fe5-a1c6-f4838be2068f,13.59,transfer,2025-03-18 09:10:32,ATM,Bethanyton,778,0,240.81,0,0,0
ea2cc271-facc-4995-bc0b-b8bb5ce03928,e443694b-ac00-4321-b002-3c7d7335e966,51.82,withdrawal,2025-01-28 00:05:34,mobile,Shannonview,277,1,238.32,0,0,0
682b8201-5367-4239-a6a5-347673182390,044fd115-3c36-47dc-a419-19c590dd875d,56.63,withdrawal,2025-01-09 08:32:25,mobile,Bradleyborough,892,2,127.59,0,0,0
1a2d9cda-f19e-494e-8042-8e2511a7aa09,2e1bcfb8-ac92-48ea-90f3-10f68e7ef5ff,132.36,withdrawal,2025-02-28 14:55:31,ATM,Jessicafurt,1395,2,135.29,0,0,0
8aab9836-68d2-4038-8cb5-22bc36e80df1,089fa690-23c8-4ab9-8139-27af82561f58,275.22,withdrawal,2025-02-14 22:05:03,mobile,Lake Austin,417,1,199.0,0,0,0
4e699616-fded-4e63-93fe-bd7364fbd4a9,e7ef6a9b-6b7e-48af-b6af-d6e06fa3124e,128.42,transfer,2025-02-14 03:32:10,web,South Karina,1070,1,152.72,1,0,0
3c95687d-4951-4705-a880-835b74bfee10,967a969f-8bb5-4ee2-ab1f-631e35604537,11.92,payment,2025-01-24 15:06:47,web,Martinezton,477,1,179.49,0,0,0
febfec58-a1b7-4ca0-a8bb-6d19ccf8168e,8046de48-e1dd-4cd2-aba7-edecb5983e7b,633.02,transfer,2025-02-26 23:45:57,ATM,Craigland,268,1,86.9,0,0,0
50dd61de-77df-4202-bf03-b9942291fb93,3870067f-4df2-4250-bb8a-1b361a00c0a9,571.98,deposit,2025-02-12 00:39:25,mobile,Adamsshire,518,1,171.92,0,0,0
a066e805-eac2-4eb9-843f-77ef35068e7e,6fafe3b4-51a8-491f-a025-16b55d85012a,307.6,payment,2025-04-16 23:31:42,POS,North Nicholas,318,1,75.14,1,0,0
57dc62ea-068e-4325-809d-552aafd0a3a0,fd8f32aa-b413-46f8-8933-1c125accb64a,949.53,payment,2025-03-31 10:38:54,mobile,Nelsonport,1306,1,32.1,0,0,0
27d59522-ec4a-4538-b889-621764905aa2,7c52835b-c59f-4042-a145-730f035398df,157.26,payment,2025-04-04 14:41:01,ATM,East Michaeltown,634,1,130.78,1,0,0
3d9da8e5-eabd-4ae0-b571-5eac8ff38970,9550f588-7aaf-46d1-b340-ad81d950df46,658.12,transfer,2025-01-11 18:55:56,POS,Lake Danaton,119,1,197.6,0,0,0
26e506bb-b8f1-4e4c-bda5-7354dc594321,8feb834e-4a72-4ae9-975e-2ff8bfdefa41,15.72,deposit,2025-02-24 21:39:34,web,Phelpsville,688,1,168.85,0,0,0
c83e3189-304f-4674-8f4e-1b43cd817082,70aed23a-7a1c-4f9d-91d7-d9374c718ee4,91.04,transfer,2025-03-05 15:43:01,web,Port Kristin,1293,3,141.08,0,0,0
a60ef77c-7a3c-4566-8d1b-bbb589b4f3a6,044fd115-3c36-47dc-a419-19c590dd875d,51.08,deposit,2025-04-17 08:00:50,POS,Bradfordmouth,751,2,44.54,0,0,0
89b4177d-0965-4519-ac55-b7322dd060bc,01184241-da9f-429c-bb12-9849e753dc2e,43.59,transfer,2025-04-12 14:22:52,POS,East Christy,916,1,69.1,0,0,0
9910f24c-2769-43ee-a740-d2a00b2d8743,887add24-5c86-472d-ba03-489a02ab0ad5,30.35,transfer,2025-02-07 02:38:53,ATM,West Tonistad,277,1,135.75,0,0,0
bf933d8b-1a15-41f8-8b95-cb08b47e6274,97095595-7ab1-4849-88a7-33d6bfeb3376,194.79,transfer,2025-03-22 19:26:09,mobile,Jonesland,1065,1,132.71,0,0,0
475ed7d8-237c-492e-9875-785af64b5bd4,2906fb35-46cd-4d19-b5e5-8504d8d934b2,304.03,payment,2025-02-03 14:24:23,web,Amandastad,949,2,147.15,0,0,0
e0413a72-f0b0-43df-a774-71f351d5532f,fc79b2e6-c758-474d-8ef1-81d44310cc66,172.69,transfer,2025-04-18 11:21:14,mobile,Jacquelinebury,820,1,239.96,1,0,0
f9a95ea4-eaf3-435e-836f-21bdfa520979,00d9b3c5-3f7a-48f7-9dd5-e74e63559b27,31.79,deposit,2025-02-02 19:03:05,web,South Markmouth,1210,3,157.1,0,0,0
f74bd43a-5a22-459a-ba21-d3ee5fa4e144,db815088-c591-4a49-bb84-ce13ba31f119,333.33,deposit,2025-03-17 08:48:14,mobile,Brianstad,113,3,217.12,0,0,0
f0fa2915-def8-4e50-87ea-e5a716950976,875aeef0-1693-4fb1-bdb7-86d5a7304e39,202.1,deposit,2025-03-30 14:45:52,web,Amyville,1269,3,113.97,0,0,0
192db39b-4a55-4d7b-a732-f3b459449f4f,0bae0627-fb3d-42d4-bcf6-f83d1bb60203,98.26,payment,2025-03-01 05:18:08,mobile,Markmouth,1126,1,37.8,0,0,0
4cb6e894-1c38-45dc-92f3-51979b329409,686b534b-507e-4a75-8460-27e9abc85854,224.25,transfer,2025-01-09 00:49:30,ATM,Leeton,210,3,203.73,0,0,0
be86e6e5-84a6-4cf7-b99b-ca8e1bb574f6,0b1b13e4-5965-4b59-b93a-8a8d46264bed,60.2,transfer,2025-01-31 09:03:01,web,Cynthiatown,908,0,216.38,1,0,0
7a29e0ec-074d-49ff-aa4d-7b134e0e7327,97512b15-a77b-49f4-9c6b-25774934d357,84.68,withdrawal,2025-01-28 12:17:03,ATM,Flynnchester,752,0,223.17,0,1,0
f7187325-3839-448a-b0ee-f577b0716da3,65d6c7f2-99c7-4416-883f-2d8de600c3cb,498.96,payment,2025-03-13 19:00:18,web,Jorgefort,934,1,102.82,0,0,0
c82687fe-7bd3-4264-9279-ffb4f14577c0,3de4d897-4e28-4e9d-bfe1-ecd12a728487,68.64,deposit,2025-03-26 22:16:04,web,North Melissa,606,0,120.8,0,0,0
9d3dd43e-b22e-4b55-9e31-9f64a706eab7,76c1354f-f81d-4779-a162-60fb7463e682,126.97,deposit,2025-01-14 14:32:31,web,East Rachel,1068,2,122.2,0,0,0
209c10c3-9aad-48a1-a75f-191b696317dd,adad0c4e-d2d6-4066-aa8f-c8f44de7936d,441.71,transfer,2025-02-02 12:43:21,mobile,New Jamesmouth,1150,2,175.41,1,0,0
9cec2662-d1e1-42ab-b11f-5fa266bd318c,874f11d0-59dd-4c26-8ada-1fba314b34ac,246.01,deposit,2025-01-02 20:43:08,web,Lorifurt,697,4,102.7,1,0,0
6e8c192c-a428-440a-8fd1-d4249c940cea,4cec7e37-34ce-4746-ae85-02844592c12b,12.84,transfer,2025-04-18 18:22:51,ATM,Knightbury,1491,2,166.4,0,0,0
5ab12f33-4ca2-4459-8b80-5d912b62eeb1,2c96cc24-74c5-43cd-acf1-022b6e3a1448,31.87,transfer,2025-04-12 12:52:33,mobile,Wrightshire,929,4,195.81,0,0,0
5d2708a6-ec73-416a-bb58-33c3c8ee96aa,ad1d6b18-27bd-4df1-83e9-56d5ccad134f,1.57,withdrawal,2025-01-15 07:55:05,mobile,New Brianfort,797,2,185.41,0,0,0
ae54a65f-ab28-4324-a034-e1f322865e94,44fcd62d-ed0b-4b3f-a8bf-605eb54a6e7a,199.35,payment,2025-03-05 01:06:15,web,South Mark,408,3,99.91,1,0,0
4c124bbc-bd6f-431b-a91a-4971ddcdd8dd,0ba8c5f1-cb48-4611-9747-474d24692609,118.72,transfer,2025-04-07 21:58:44,POS,Richardberg,606,2,198.14,0,0,0
9105d822-8e06-4410-b724-0f46f906c843,0be15c70-f963-4c1d-b9a2-887af5268199,28.84,transfer,2025-04-08 13:36:32,mobile,West Aliciatown,126,2,153.49,1,0,0
c10bed91-63c9-4c7f-9158-a647072b2d14,4684059b-c633-4b2d-9003-d776991f221b,633.7,transfer,2025-03-04 02:40:17,web,Port Bailey,371,1,121.19,0,0,0
cebdf129-1f93-4e91-b7f1-bf17c7baa01e,c1891f4a-0eea-4a00-8b54-aede3e2311d6,150.86,withdrawal,2025-01-02 04:45:44,ATM,East Jeffrey,213,2,201.35,0,0,0
f11499cf-a294-4318-a50b-4c432a56f366,d93bdb2c-9fc9-4d8b-be2c-8fe6bcb6a576,55.39,transfer,2025-04-04 13:17:52,POS,Lake Andrew,1179,1,153.33,0,0,0
f36eb812-42b4-4f53-852f-2db9ec4d6782,45453a5e-079b-4480-bbc8-8275139b8136,138.87,payment,2025-04-11 07:03:00,mobile,South Thomas,453,2,220.74,0,0,0
f4c2996d-8d14-498d-8eca-baff55e91bb9,56415d38-c2b2-4a53-b55c-54d9ad72834b,227.65,payment,2025-03-25 22:59:14,POS,New Sarah,736,3,202.82,0,0,0
edb72494-144b-430f-8390-f57c9a00880d,43729bde-1ca5-4c33-8d46-59776912ccaa,15.86,deposit,2025-02-27 05:01:00,mobile,Lake Davidside,870,3,184.44,0,0,0
fa19f162-8e1b-4342-880b-1de04b812076,1f79ce0b-4bff-4e91-8ba1-f8d2cb0e759c,64.24,payment,2025-02-08 10:07:34,POS,Emilymouth,1330,4,148.01,1,0,0
853b221f-c46a-43a3-b6ad-ffa5461f84ef,077d4881-caee-4437-ba11-2442ca193d35,328.98,deposit,2025-02-03 02:36:19,POS,Lisahaven,877,2,78.71,0,0,0
66a8730b-3638-47a5-9bb5-13e96dcf29cc,1ce87c85-ee88-4ef6-90aa-f15bc19715ce,123.11,payment,2025-02-23 23:54:35,ATM,Port Patriciaberg,776,1,76.08,1,0,0
49472401-7f71-49e2-890b-9750ead91dcb,c86c8fb7-27d1-4946-b229-c517b32be612,158.19,deposit,2025-01-26 05:45:09,POS,Kingchester,1264,1,279.19,0,1,0
e44a5697-548a-4eff-8aa7-997a78c8773c,39c721d4-86a7-457f-8696-488cc11389b8,113.41,transfer,2025-03-15 10:37:35,ATM,East Hollyburgh,1236,2,176.67,0,0,0
08ef4030-b12d-44f5-a1ae-6ba8d77f40d4,244b9e50-cda0-479d-82fa-be9da91b0728,8.98,withdrawal,2025-02-01 21:34:17,web,New Heidi,371,3,216.16,1,0,0
6794d404-ba1d-4669-ae9c-32288de82b6a,6b0618af-10ae-4a32-9687-43f171597146,36.24,withdrawal,2025-02-15 18:22:15,mobile,Scottborough,404,3,157.77,0,0,0
365c5a3f-e375-4aa8-aef2-8235da546f0b,4d13b659-25d8-44ef-b299-0e4492a61fe5,117.95,withdrawal,2025-02-18 21:34:41,ATM,Christophermouth,257,2,144.83,0,0,0
ef21f11f-b5a5-4135-928a-181bfba3c3bc,1e67be2d-0482-4e8c-a27d-d300922fb547,46.94,transfer,2025-03-02 09:28:26,mobile,South Paigeville,1473,3,154.7,1,0,0
efa53ddf-0b8f-49aa-870d-867c57d24b4a,04570007-cc4a-42f4-ac0a-dda35bd3d7d3,10.25,withdrawal,2025-02-28 14:55:16,ATM,New Brandon,923,1,161.34,0,0,0
452f3bab-3ef5-4e7d-998f-657d306a8890,2dbdf7cd-6d38-49bf-87f3-63f7d1c886fe,371.13,payment,2025-03-02 19:22:04,mobile,Port Theresa,1429,5,152.25,0,0,0
adb0da3d-77bc-4383-afbb-07b31a4f0d71,0e14f651-dac2-40ce-ab05-a7100c509df7,794.7,deposit,2025-03-11 10:58:37,ATM,Perezhaven,770,2,231.65,0,0,0
380e0fa1-48e8-491f-a294-656cc4c52fbc,d82a1484-41f2-43f4-99e1-48039e066552,315.15,transfer,2025-04-06 17:03:10,mobile,Howardbury,665,3,193.24,0,0,0
4f069893-e4cd-4268-bccc-c6747441c5c1,0ed57c91-b5fa-4820-9b75-92242f510b05,384.54,withdrawal,2025-01-26 17:47:17,web,New Patriciaton,365,4,169.81,0,0,0
3a784307-e808-4625-9fc5-21f1b297847b,7160f5c3-436b-419f-bbc5-150bbe83cdbc,55.41,payment,2025-01-24 05:07:04,mobile,Haydenborough,1434,1,193.03,0,0,0
c267faf8-055c-411e-bd30-c8ae614a30f7,f93d9561-af38-47cf-afa0-8c09235be8a6,646.93,payment,2025-01-25 08:57:20,web,New Alyssastad,250,0,198.42,0,0,0
c1c0a74e-be85-4fb6-813a-b5814991e66f,52a3f94e-680f-415f-9016-071610da5a1e,43.86,transfer,2025-03-08 16:33:03,web,Amberland,1374,5,167.72,0,0,0
ccf95910-5292-4568-a6c8-09be9daf0bf6,1a94bc3c-a8b4-4573-8853-1d0c76e466b2,604.95,transfer,2025-03-24 00:22:03,web,Ronaldborough,238,2,180.55,0,0,0
a6a2e0b4-8c5a-4b41-ae15-670a33c42e00,33eb7981-2354-43c5-bf52-2aff55c5914b,1052.56,withdrawal,2025-02-22 20:32:59,POS,South Tylerbury,630,2,187.26,0,0,0
b93f6f78-0a3d-47a4-a460-64116c38a10d,d5b824be-0eb5-4605-bf32-5f1c77d31c08,248.77,deposit,2025-01-12 07:41:57,mobile,Garymouth,940,1,184.97,0,0,0
25089cc2-2a44-4d08-9617-a49537067e63,9a73b69a-c2de-4672-b618-0cef9c2e0b80,794.18,withdrawal,2025-02-19 20:56:50,POS,Millerhaven,864,1,149.36,0,0,0
1b68fe33-ba7c-43a6-bf54-d5c74d5c10d2,9527b287-93e0-456a-80aa-33f48bce8cd6,168.58,withdrawal,2025-01-08 03:40:18,POS,Franklinton,538,3,190.78,1,0,0
fdb5e4a6-50ca-4e68-bf33-4125a77578dd,b0a8c4e7-e714-481a-8e4a-4e26676ce953,60.1,transfer,2025-04-05 07:32:18,mobile,Kelleychester,276,1,97.1,1,1,0
2e654d1e-0384-4adf-bb1c-fa19c69d2b0c,29d5b44a-bdea-45eb-8a8b-de63d103247b,114.89,withdrawal,2025-02-22 21:58:02,web,Port Kurtstad,1162,0,157.93,1,0,0
b32cb2f6-ed79-411c-a785-23082269adf2,b6e109ed-b338-456a-96cb-2264bbe1df7f,180.06,withdrawal,2025-01-18 20:20:42,POS,South Jason,229,0,150.38,0,0,0
8b0333cd-dccb-457b-8ec0-18cd888f0667,e36723ec-c98b-4b53-80d0-038ac0d8ee72,15.18,deposit,2025-03-29 06:17:54,POS,East Jenniferhaven,1115,3,187.65,0,1,0
e3b12f95-01fd-4a63-8398-9a8ec8c4191a,3081bfb2-daca-497c-ba7e-1c54d53f739a,194.75,payment,2025-03-08 10:25:25,ATM,Hicksfurt,570,1,115.61,0,0,0
4e3485ff-21e7-4fb1-aa03-16bdd7dcf0de,cbecf108-4151-4638-887e-eabca147a9ca,794.54,payment,2025-01-22 23:57:57,mobile,New Rodney,1053,1,123.19,0,0,0
f66bb12f-8f05-475e-a2e6-4a7de02f07a3,9769f399-874a-4b52-88c9-76a0bbc3875d,42.17,deposit,2025-03-02 04:28:28,POS,Lake Sallyland,1360,2,108.55,0,0,0
9fac5aa4-27ff-4b6a-aeb0-1cfd405804fc,886e1523-93ca-41ba-8105-81e4cdc38ca2,314.62,payment,2025-03-06 21:06:13,mobile,Lake Jasonborough,1070,2,182.36,0,0,0
ce816d68-32c9-4594-babf-f94916533005,a14eef9e-d21e-4aae-9b1d-f7e8d92fa71b,476.97,withdrawal,2025-03-07 15:29:11,mobile,North Brandonmouth,391,4,65.04,0,0,0
e2ffb671-bdd9-4e3f-9933-d4a2e9e6c9aa,32a77d8d-3b75-4fe5-a1c6-f4838be2068f,575.42,deposit,2025-02-28 16:46:05,POS,New Johnside,48,2,104.38,1,0,0
7b2ca9cf-050c-49ab-898b-1a4ddbae38af,d9e67478-c933-4f5b-aaad-94891cc4e3cb,644.45,deposit,2025-02-28 10:44:08,mobile,Perkinsstad,1142,3,49.59,0,0,0
783f4dd6-29ff-4b58-aee7-1b1a6df18279,5c8bba8d-dd1a-4542-8e16-759d7922704d,147.4,transfer,2025-02-23 17:26:15,web,Port Melissa,438,1,115.68,1,0,0
2635b52d-18c0-4f52-9bd8-3cf76cf4104d,4d13b659-25d8-44ef-b299-0e4492a61fe5,757.15,payment,2025-01-07 02:34:44,POS,Greenfurt,1097,2,151.69,1,0,0
4723acec-4e9a-4301-aca1-93d2f80632ec,fd8f32aa-b413-46f8-8933-1c125accb64a,283.19,transfer,2025-02-24 21:47:13,POS,East Tammyburgh,1208,2,210.25,1,0,0
93461367-c2f8-4595-9360-6e0c262a84f8,e6b62d26-7991-4905-ba18-c69bb75be114,35.27,withdrawal,2025-03-03 15:54:17,POS,Kevinbury,800,2,216.75,0,0,0
454a7dca-d346-4340-b6e6-b62e4ca57740,a0cc3eb4-58e9-4328-9faf-5d6db8fae08b,129.6,deposit,2025-01-17 22:19:07,ATM,South Jaredtown,41,3,80.2,1,0,0
a9d75259-8169-47a6-a7eb-add6ce627025,247d44aa-7c20-4898-8a70-0a4b0f61f5b9,253.4,withdrawal,2025-03-12 17:43:20,ATM,East Meagantown,954,2,131.08,0,0,0
0dd25b48-5dd9-41df-9c90-a3c6afff94a8,18f47a23-9357-4a25-86f4-1c965a13ea2e,56.83,payment,2025-02-26 21:07:54,ATM,South Emily,540,3,171.12,0,0,0
3712461a-f9b7-4b7c-9b06-683bfe674aa6,1c55c195-c892-40bd-bd78-c4d1aa478c1a,204.67,transfer,2025-03-19 14:22:19,ATM,Branchburgh,115,2,133.78,0,0,0
93a1c6d4-3a1b-44d0-a12f-e8738d0ad214,6e88067a-6e3c-4420-853e-54226b58adc7,219.68,payment,2025-03-03 13:47:36,POS,Kellyfurt,491,0,108.54,0,0,0
55677ee0-41fd-4ba6-9f30-e23e881bafb1,5cf5245b-2ca1-4a1b-9a5a-c977e252ebc5,35.51,withdrawal,2025-02-22 17:50:34,web,Browningborough,215,1,62.22,0,0,0
18ad0d33-4ea3-4d4d-babd-1e101ffc84d3,19bfe8e0-1e86-46a1-b472-d2507c45aa9a,166.52,transfer,2025-03-11 03:10:05,mobile,Millerborough,1280,4,94.43,1,0,0
2c2ece6b-6cef-49c7-a7a8-f686f66a4a5e,859ae53b-85e2-40b2-92c0-b15d02ee4b95,295.35,payment,2025-02-12 20:47:17,mobile,Jasonhaven,844,1,213.93,0,0,0
87b4d0e1-06a7-42a2-add4-713484b311de,70eb2feb-ccdd-4cf3-972a-acb65e527912,138.19,withdrawal,2025-01-24 13:02:23,POS,Haneyshire,98,7,206.71,0,0,0
5e4b10fa-c822-47ee-9de3-30f4ca7b384d,0e14f651-dac2-40ce-ab05-a7100c509df7,2.44,payment,2025-02-26 03:43:25,web,Scottview,1349,3,284.75,0,0,0
027886e0-7c08-4f0c-ad58-a7004de05333,2dbdf7cd-6d38-49bf-87f3-63f7d1c886fe,1.82,deposit,2025-02-26 13:29:39,mobile,Brianmouth,1044,2,194.58,1,0,0
6ead5933-6ad2-4421-a755-faa3b9f3f15d,8b41e4bb-aa9a-406a-bfa2-a98719b043e5,88.33,transfer,2025-01-18 18:50:04,web,Robertside,1082,2,101.03,0,0,0
5e453364-8d88-4a22-a3ea-1ac901742cdf,d9d4d82b-1994-46b2-9b74-164c0e8f7a12,521.26,transfer,2025-02-05 08:24:10,POS,Jillbury,905,1,173.51,1,0,0
334ebc72-005c-4350-a5f8-2615dc83f014,33eb7981-2354-43c5-bf52-2aff55c5914b,51.93,transfer,2025-03-31 17:21:54,ATM,Williamsburgh,1204,4,177.71,0,0,0
60330d4d-ff40-4952-83fc-18b8dcb453f1,b6f63636-6eea-421b-a061-b07dc73e7758,201.22,deposit,2025-02-10 07:00:57,web,Travismouth,152,1,183.04,0,0,0
0a11a751-5cd2-4d15-a99b-e74da626a20a,875aeef0-1693-4fb1-bdb7-86d5a7304e39,50.23,transfer,2025-02-07 20:10:42,mobile,New April,216,3,142.01,0,0,0
5df15b82-6841-4e6b-afd7-a21c8dee3745,f898c606-f6bf-4d81-bd7c-3e04ef4b383a,77.62,deposit,2025-03-12 22:44:08,mobile,Coopermouth,1496,2,135.83,0,0,0
1f4558e8-f801-4893-af85-760c406f19e3,0bfc10e1-2e8d-4b0b-9528-84daa3134f08,376.83,transfer,2025-01-25 11:16:33,mobile,Lake Benjaminside,518,0,174.24,1,0,0
68f58f19-c690-4ecb-81e3-acbc89cb6c45,c9511e2f-602e-4200-a898-6e95c7305bad,261.03,payment,2025-04-17 22:01:05,ATM,South Jaredfort,1234,0,107.66,1,0,0
fd720e67-3275-4c09-babe-74721f77cc06,d7ea2068-7079-4b37-ab47-7f12ee647d59,20.05,payment,2025-03-29 08:09:48,web,North Briana,14,1,204.86,0,0,0
9bf9969c-b797-4b44-b921-853593e1c0ab,1a3afcc3-6605-4ff7-ba0b-0b476cccaf23,111.97,payment,2025-02-28 14:58:21,web,Rhodesshire,220,4,96.17,0,0,0
f2c1cda5-c755-4681-8728-16d4090679c1,53e08e8f-2fcd-48ec-a64c-2410d9c1001f,5.92,payment,2025-02-21 06:46:25,mobile,North Kristyburgh,38,0,90.93,0,0,0
